"sequenceId","deploymentid","samplingpoint","projectname","organisationname","isblank","issetuppickup","isunknown","sequencestart","sequenceend","countassets"
"45c90b7a-3037-45a6-8515-1cda9b5b412e","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:06 20:00:18""","""2020:02:06 20:00:23""","10"
"eac40a6b-5fb7-4c1b-9c72-d372095a4c86","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:06 22:12:27""","""2019:12:06 22:12:33""","10"
"7726fa33-3436-42a7-ae62-9df39f43e755","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:07 00:48:35""","""2019:12:07 00:48:40""","10"
"2aac0186-c1b9-4c8f-82ef-7dc34446efae","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:29 21:40:16""","""2019:12:29 21:40:21""","10"
"8e5ca63e-e9f8-4fb0-8b72-fd5aa7a42e1d","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:02 04:37:27""","""2019:12:02 04:37:32""","10"
"037e8144-57dd-46e0-a330-8b6d0918101f","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:29 22:35:04""","""2019:11:29 22:36:16""","20"
"d5da12c3-8ef9-4d36-9656-dfe73fb7b836","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2019:11:30 16:26:40""","""2019:11:30 16:26:46""","10"
"357530ee-23b4-4fc9-a247-2e424bfed5d0","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:02 00:01:16""","""2019:12:02 00:01:21""","10"
"763f0c17-2aeb-4a7c-b0f4-426ee9fd17dc","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:02 05:34:30""","""2019:12:02 05:34:35""","10"
"1db2f1db-2272-47e3-9003-814e39c0442d","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:07 04:28:24""","""2019:12:07 04:28:29""","10"
"bfef688f-196c-4fef-b545-2ec6853442f4","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:07 05:44:10""","""2019:12:07 05:44:16""","10"
"e38dc319-509b-414f-bf69-1e369080a7a9","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:28 04:50:10""","""2019:12:28 04:50:16""","10"
"72803287-b5fc-4ff5-ac75-dc60cf9c8c72","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:07 00:31:01""","""2020:02:07 00:31:06""","10"
"67606cf7-d931-4296-bcfb-f8063b408588","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:12:02 00:52:31""","""2019:12:02 00:52:37""","10"
"86a7672f-764c-4983-8457-039f45f739fb","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:03 01:40:28""","""2019:12:03 01:40:34""","10"
"54a68c1c-a3b7-4bc1-9afa-8a2d270915a7","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:06 17:29:01""","""2019:12:06 17:29:06""","10"
"a7afc4c4-a6bf-4cc9-88e3-e24fec70f9ac","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2019:12:07 11:52:56""","""2019:12:07 11:53:02""","10"
"233334c5-5792-4464-ae1a-6a8f353e6b97","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2019:12:17 21:12:11""","""2019:12:17 21:12:17""","10"
"e6d2ee7f-0824-42f5-aaec-537c8673673c","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:28 20:53:21""","""2019:12:28 20:53:26""","10"
"ab62653a-5681-43e2-baae-e52159eaa2f6","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:20 01:44:54""","""2020:01:20 01:45:00""","10"
"43cb5c47-15f6-4552-9de4-e890d2c81462","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:02:06 05:00:17""","""2020:02:06 05:00:23""","10"
"904306e2-8e7f-402e-a4b9-2e80ca31eace","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:18 07:02:54""","""2020:01:18 07:02:59""","10"
"c1184386-fc43-4897-875e-8fbe8e3b180b","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:10 21:39:43""","""2020:01:10 21:39:48""","10"
"37090d3b-0811-4d9e-8932-cc6758a2e877","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:18 23:11:36""","""2020:01:18 23:11:42""","10"
"34701749-b9a7-4f13-aee2-16e5b41c9a0a","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:20 02:23:46""","""2020:01:20 02:23:51""","10"
"0413c306-101b-4176-9934-d8a211258f57","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:20 00:37:16""","""2019:12:20 00:37:21""","10"
"9ed311cc-2a62-41b0-a19d-51e26fce98d9","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:23 11:37:50""","""2019:12:23 11:37:56""","10"
"c9d6d9e0-2503-49bf-b37a-08e679a673b9","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:20 01:01:17""","""2020:01:20 01:01:22""","10"
"f855d8d4-3ef7-420e-9019-62290b571a7c","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:07 01:30:41""","""2020:02:07 01:30:46""","10"
"9210ae77-c544-45dc-9be2-55c856db1dc0","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:19 05:25:44""","""2020:01:19 05:25:50""","10"
"fe8aeceb-1154-45c3-9ac4-e7c845435c86","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:20 01:27:21""","""2020:01:20 01:27:26""","10"
"d196123d-8302-41b1-858d-c6091e6a38c8","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:03 11:37:48""","""2020:02:03 11:37:54""","10"
"d7eb799c-1c56-45a0-9dbb-43ddc5c51760","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:20 03:59:52""","""2020:01:20 03:59:58""","10"
"b7c77525-2d5e-47d1-8f8d-d06b8a7d2437","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:06 05:51:08""","""2020:02:06 05:51:14""","10"
"323e0282-da6c-4855-a4e1-70c9b33b577b","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:07 05:18:02""","""2020:02:07 05:18:51""","20"
"cd089664-ddcd-454a-ba95-b68e71ff7284","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:08 22:31:32""","""2020:01:08 22:31:38""","10"
"845ef804-354b-48b0-80ea-a0175af78b9f","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:04 05:09:49""","""2020:02:04 05:09:55""","10"
"3045a295-7c61-4693-abd2-a48cef724b75","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:07 04:02:28""","""2020:02:07 04:02:33""","10"
"34554c7a-ab93-45b7-98fd-70307ec0452a","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:18 22:31:30""","""2020:01:18 22:31:35""","10"
"362e0dbb-f19f-4824-957d-4fd5ea17f399","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:07 11:40:45""","""2020:02:07 11:40:50""","10"
"1e809021-90c6-4eca-b021-f5a09f77323c","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:29 21:51:39""","""2019:12:29 21:51:45""","10"
"d04451d3-545b-4b01-add2-cd207a48e3fc","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:19 06:19:30""","""2020:01:19 06:21:20""","20"
"f2de8947-5113-47fd-b83c-bb7198785018","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:18 05:50:38""","""2020:01:18 05:50:44""","10"
"34a4125e-fffb-4f9e-ae99-104215c7466a","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:19 22:40:23""","""2020:01:19 22:40:28""","10"
"597153a5-b175-4376-947f-aff98c4a3361","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:20 00:26:20""","""2020:01:20 00:26:57""","20"
"3edaf49e-893d-41d3-9711-69b1de795fcc","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:20 02:46:31""","""2020:01:20 02:46:36""","10"
"c7b9c625-07a4-4da3-9bea-7288a9b772e9","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:08 05:20:28""","""2019:12:08 05:20:33""","10"
"38ce3136-4067-4a05-b0df-420e133dfdaf","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:19 06:06:36""","""2020:01:19 06:06:41""","10"
"5508c9eb-2bab-4d61-b369-14d3f7acb178","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:06 07:02:24""","""2020:02:06 07:04:16""","20"
"9190306f-379d-4854-bb4e-9708ca83698c","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:06 07:37:45""","""2020:02:06 07:37:50""","10"
"85e3a5f6-ef8e-424e-83ca-ae13167d2767","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:07 06:40:21""","""2020:02:07 06:40:37""","20"
"f9ad783b-f310-4560-86c0-86ceff691660","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:10 12:59:03""","""2020:02:10 12:59:08""","10"
"4caf2eec-e9b6-41ef-9f34-719361d2e164","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:07 03:34:25""","""2019:12:07 03:36:21""","20"
"943509fe-4e36-4ce7-a885-bbaca54e78cb","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:07 19:37:47""","""2019:12:07 19:37:52""","10"
"6fea77b6-f262-45b1-ae13-5cdfbdcd1c56","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:07 21:58:17""","""2019:12:07 21:58:22""","10"
"42fd3501-0677-4eca-a954-ba053f8665c7","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","true","false","""2019:11:22 12:47:30""","""2019:11:22 12:47:35""","10"
"2a202bbc-acad-4046-91da-c06cb37c871a","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:29 00:46:19""","""2019:11:29 00:46:24""","10"
"67e7c5d7-23dc-4595-a58a-9cdce0339df8","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:01 23:51:35""","""2019:12:01 23:51:41""","10"
"dc6e05e6-7885-482e-a032-436fd6f767d1","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:17 20:36:19""","""2019:12:17 20:36:24""","10"
"9502e807-833c-4444-8b1c-46bb58ac3635","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:26 04:59:32""","""2019:11:26 04:59:37""","10"
"8c47e658-81f4-44f5-baee-6febe02a156e","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:23 00:06:57""","""2019:11:23 00:07:10""","20"
"2e80639f-2820-4fdb-9404-46cbe0b3e286","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:27 01:32:53""","""2019:11:27 01:32:58""","10"
"dca89577-f93d-4fdb-8f61-657cd5a702f8","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2019:11:30 09:49:09""","""2019:11:30 09:49:15""","10"
"dade2511-5317-43f8-a958-665409ee1e8a","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:02 03:33:07""","""2019:12:02 03:33:12""","10"
"66317858-6255-435d-a8ce-dfa3203be80a","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:01 22:01:11""","""2019:12:01 22:01:31""","20"
"f76b2be3-02b1-41db-a257-14f94ef0a291","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:06 23:31:42""","""2019:12:06 23:32:03""","20"
"bfa92691-6c49-4964-968c-daf2f6dd34d7","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:01 22:32:14""","""2019:12:01 22:33:51""","20"
"b6997ced-165f-44aa-a3a5-8560524434a6","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:02 00:09:39""","""2019:12:02 00:09:45""","10"
"7fd502fb-3d88-4072-84bc-01032a9d366d","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:10 03:11:00""","""2019:12:10 03:11:06""","10"
"933ff823-bb9c-4b4d-9dcc-20fd4bfc3bc4","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:26 23:08:09""","""2019:11:26 23:08:14""","10"
"f10101d1-8934-4503-accb-c7a7eed640d9","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:17 13:28:27""","""2019:12:17 13:28:32""","10"
"0863035b-7dbf-49ef-93df-66d443b10f75","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:26 22:54:22""","""2019:11:26 22:54:28""","10"
"de6c8032-89f0-4bb7-9a8a-4b2614404e36","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2019:12:13 21:31:25""","""2019:12:13 21:31:30""","10"
"d93311b6-d7d6-4c84-9868-1e28297ee8ad","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:02:04 02:04:39""","""2020:02:04 02:04:44""","10"
"472f8366-5e2e-4b1f-b072-e6f925f27cde","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:12 07:41:24""","""2019:12:12 07:41:29""","10"
"b5dc73f5-4d75-4945-ba25-b7e0cbc995ed","05c05f7b-6c38-4a06-a3b0-145de226c8ad","Mica Viane","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:19 05:19:55""","""2020:01:19 05:20:27""","20"
"c1d7e01e-7417-4dac-94a7-55e9b923e359","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:23 17:50:37""","""2019:11:23 17:50:45""","10"
"3cc67dd2-9715-42f1-a6d0-c8e18092b333","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:24 07:06:56""","""2019:11:24 07:13:40""","120"
"49dc437c-0d56-4222-84b9-ff0ad04877d0","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:24 01:25:02""","""2019:11:24 01:25:11""","10"
"a5a83b23-cdba-4cbb-b36e-2f6030817dc5","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:23 23:53:35""","""2019:11:23 23:53:47""","10"
"18397434-dda4-47f8-9f3e-51a0f7a72545","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:01:09 14:07:01""","""2020:01:09 14:07:07""","10"
"c1fbf289-482f-4803-82bf-9128e22ff783","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:24 07:16:17""","""2019:11:24 07:20:01""","70"
"360c8f23-64b7-4a0f-b4a7-7afa2661a064","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:25 17:49:37""","""2019:11:25 17:49:43""","10"
"00444d36-16fa-4de7-b688-9669b7ed83a3","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:25 20:28:46""","""2019:11:25 20:28:53""","10"
"dc359b7a-3edd-4b0a-9b48-0b4b8817bc20","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:26 06:11:33""","""2019:11:26 06:11:52""","10"
"46932bb1-bf2c-4ac3-b733-116e453ee221","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:28 06:06:03""","""2019:11:28 06:06:09""","10"
"4d82e8cb-53e8-4105-9c7e-61a6fb068fe0","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:30 21:10:45""","""2019:11:30 21:10:50""","10"
"dec5b1c2-7891-40ea-8412-f674d77cf102","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:11:30 21:17:45""","""2019:11:30 21:17:51""","10"
"cc89f23a-518f-44c9-9de6-99b32dd51691","79c4317b-0df9-4c86-a2df-4557cde3345d","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2019:12:01 21:13:45""","""2019:12:01 21:13:50""","10"
